"COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","FREQUENCY.ID","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE"
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-6.155","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-10.31","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.684","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-1.658","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-1.875","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.364","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-5.243","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-1.967","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-0.96","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-0.441","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.067","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.183","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","0.109","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-0.834","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","2.069","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.638","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-0.034","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-0.408","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-0.837","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-2.791","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.944","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-4.273","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-3.69","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.548","",""
"MLT","Malta","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.038","",""
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","1.319","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","0.132","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","0.299","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","1.023","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","1.204","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","1.598","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","1.628","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","1.157","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-1.331","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-4.451","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-4.913","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.385","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-3.791","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-3.355","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-3.385","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-3.226","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.878","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.202","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.701","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-4.665","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-8.410","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-6.277","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-2.791","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-2.198","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-3.146","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.544","0","Units"
"AUS","Australia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.130","0","Units"
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","0.438","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","1.251","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","1.819","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","2.12","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","2.666","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","3.224","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","2.498","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","2.632","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","1.225","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-2.33","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-5.444","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.783","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-2.148","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.303","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-0.721","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-0.388","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","0.054","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","0.298","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","0.182","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-2.775","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-4.744","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-4.831","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-5.537","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-5.475","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-4.72","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-4.173","",""
"NZL","New Zealand","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.712","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-9.481","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-9.305","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-9.92","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-6.58","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-4.011","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-1.599","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-1.985","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-3.674","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-3.673","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-2.633","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-1.857","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-0.713","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-2.034","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-2.317","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-1.591","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-1.133","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-1.968","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.882","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-4.458","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-5.919","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-3.832","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-3.764","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-1.752","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-2.198","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-2.589","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.305","",""
"TUR","Türkiye, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.383","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-1.21","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-0.651","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-0.622","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-1.048","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.701","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-0.03","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","0.606","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","0.669","",""
"ZAF","South Africa","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-1.067","",""
